,Average Daily Returns,Beta Alpha,Sharpe Ratio,Piotroski F-Score,Revenue Growth,Earning per Share,Price to Earning,Debt to Equity,Free Cash Flow,Return on Equity,Dividend Yield
FORU.JK,0.00367403157459148,"{'beta': array([0.247]), 'alpha': array([0.004])}",0.9,{},,,0.0,0.0,,,
FORZ.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,{},,,0.0,0.0,,,
FPNI.JK,0.00165528767608587,"{'beta': array([-0.133]), 'alpha': array([0.002])}",0.62,"{'op_revenue_v_net_income_margin': 314307000.0, 'current_ratio': 0.3629407472368571}",-24.928414738313403,-0.000887466030531016,-208458.68307692307,0.005103758892116008,,-5.198467820010944,27.027027027027028
FREN.JK,-0.00011300005531887849,"{'beta': array([0.126]), 'alpha': array([-0.])}",-0.05,"{'op_revenue_v_net_income_margin': 10931474020990.0, 'lt_debt_decreased_percent': 16.602112527784058, 'current_ratio': 0.6803369871446037, 'percent_shares_outstanding': 1.2512720433426188}",-10.031205091602633,-4.542772006928772,-11.006495576651988,1.9909616985229168,,-12.320919084115195,0.0
FUJI.JK,0.001700798581266631,"{'beta': array([0.171]), 'alpha': array([0.002])}",0.68,"{'net_income': 4897849567.0, 'roa': 0.034657351261014116, 'op_revenue_v_net_income_margin': 2992277990.0, 'current_ratio': 0.008058017244102392}",-32.613222877556375,3.76757659,60.51635436029716,0.0,,3.493888943456765,0.0
FUTR.JK,-0.002045260595239132,,-0.69,{},,,0.0,0.0,,,0.0
FWCT.JK,-0.0026253332031953877,,-1.0,{},,,0.0,0.0,,,0.0
GAMA.JK,-0.0011101714024232344,"{'beta': array([0.058]), 'alpha': array([-0.001])}",-1.81,"{'op_revenue_v_net_income_margin': 53447600762.0, 'lt_debt_decreased_percent': 10.703094154979357, 'current_ratio': 0.22530960358261046}",61.578258248275375,-1.316876445194314,-13.668708302656274,0.08883279540858262,,-1.2122378215436862,
GDST.JK,0.0016172658216311283,"{'beta': array([0.245]), 'alpha': array([0.001])}",0.61,"{'op_revenue_v_net_income_margin': 1409620268301.0, 'current_ratio': 0.46674303450467375, 'percent_shares_outstanding': 0.03337364585245604}",-20.360353030378736,-9.15706739876628,-14.30589011692209,0.6469107534632513,,-9.191961589909138,0.0
GDYR.JK,0.00017300540901411658,"{'beta': array([-0.093]), 'alpha': array([0.])}",0.11,{},,,0.0,0.0,,,269.3438461538462
GEMA.JK,0.00014699083350802673,"{'beta': array([-0.055]), 'alpha': array([0.])}",0.07,"{'net_income': 1260751968.0, 'roa': 0.0012970494303404763, 'op_revenue_v_net_income_margin': 983086611315.0, 'current_ratio': 0.6184799400079676}",-11.354540439112494,0.78796998,329.96180895114816,1.114308279936064,,0.3321696398078433,31.230769230769234
GEMS.JK,0.0013021474887864699,"{'beta': array([-0.044]), 'alpha': array([0.001])}",0.75,"{'net_income': 93931379.0, 'roa': 0.11543483876132409, 'op_revenue_v_net_income_margin': 967478498.0, 'current_ratio': 0.5705703389675904}",-33.074341959102135,0.015968342197001644,367915.4622014013,0.3736172497340514,,27.106174379594716,29.281327659574462
GGRM.JK,-0.0007603630767558845,"{'beta': array([0.103]), 'alpha': array([-0.001])}",-0.57,"{'net_income': 7647725000000.0, 'roa': 0.09780773997818609, 'op_revenue_v_net_income_margin': 106829586000000.0, 'current_ratio': 0.2515486196188126}",-8.331077457206431,3974.7231489148485,5.025507249593833,0.12167655792810166,,13.068028574627347,105.53191489361701
GGRP.JK,0.0011300778437946203,"{'beta': array([0.067]), 'alpha': array([0.001])}",0.49,"{'op_revenue_v_net_income_margin': 621959758.0, 'current_ratio': 0.3316379047925371}",-15.073345150358064,-0.0007392656544506004,-568131.3577486988,0.1825381033536602,,-1.2972787122176683,0.0
GHON.JK,0.0003638833328803958,"{'beta': array([0.048]), 'alpha': array([0.])}",0.19,{},,,0.0,0.0,,,4.513513513513513
GIAA.JK,-0.0010560638295207688,"{'beta': array([0.054]), 'alpha': array([-0.001])}",-0.65,{'op_revenue_v_net_income_margin': 3935373861.0},11.644732259359277,-0.09437480551790649,-762.915479453241,-2.1126748823633656,,127.2626657564668,0.0
GJTL.JK,0.0015728554363860683,"{'beta': array([-0.026]), 'alpha': array([0.002])}",0.81,"{'net_income': 320376000000.0, 'roa': 0.018056370191433843, 'op_revenue_v_net_income_margin': 13114216000000.0, 'lt_debt_decreased_percent': 10.549839916351573, 'current_ratio': 0.6030474041713453}",-12.444791620096222,91.94554880226453,12.888062722301296,0.7248307514731938,,4.550810322249632,9.620253164556962
GLOB.JK,0.000940373271935269,"{'beta': array([0.115]), 'alpha': array([0.001])}",0.26,{},,,0.0,0.0,,,57.95454545454546
GLVA.JK,0.0010516289560419693,"{'beta': array([0.066]), 'alpha': array([0.001])}",0.43,{},,,0.0,0.0,,,1.477832512315271
GMFI.JK,0.00034612436530294047,"{'beta': array([0.101]), 'alpha': array([0.])}",0.18,"{'op_revenue_v_net_income_margin': 582630493.0, 'lt_debt_decreased_percent': 36.38031380097007}",20.53632139272797,-0.01164535215875904,-6612.079991250804,-2.154062796761823,,153.4392833243507,10.513155844155845
GMTD.JK,0.0009836542787690944,"{'beta': array([0.055]), 'alpha': array([0.001])}",1.04,"{'op_revenue_v_net_income_margin': 273534073184.0, 'current_ratio': 0.4075507986693936}",20.731036378329314,-104.34522041309367,-40.25100510950635,0.0021540714797715892,,-18.11301377650669,
GOLD.JK,0.001604739584632714,"{'beta': array([-0.128]), 'alpha': array([0.002])}",0.5,{},,,0.0,0.0,,,0.0
GOLL.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,"{'op_revenue_v_net_income_margin': 305746539819.0, 'current_ratio': 0.821082300221634}",,,0.0,0.0,,-155.9711578606707,
GOOD.JK,0.000695255240534309,"{'beta': array([-0.039]), 'alpha': array([0.001])}",0.66,"{'net_income': 259412261010.0, 'roa': 0.038886892129030855, 'op_revenue_v_net_income_margin': 7459967535403.0, 'current_ratio': 0.5550046439128413}",-12.275587207126764,7.033344357477408,60.56862544304455,0.7432958592507778,,10.069296175885494,10.56338028169014
GOTO.JK,-0.002351922774758341,,-0.8,"{'op_revenue_v_net_income_margin': 20063092000000.0, 'current_ratio': 0.3091874174030849}",-26.6303317368364,-15.496719656944837,-4.452555219909249,0.10951993711288675,,-83.19337623275351,0.0
GPRA.JK,0.0010156373176687127,"{'beta': array([-0.127]), 'alpha': array([0.001])}",0.6,"{'net_income': 29785103512.0, 'roa': 0.017243119324404164, 'op_revenue_v_net_income_margin': 294011978504.0, 'current_ratio': 0.39025634716028473}",-27.52150576453395,6.96457135588667,13.209714611113686,0.24773181657329074,,3.016381648548921,22.418478260869566
GPSO.JK,0.00012186054482461454,,0.04,{},,,0.0,0.0,,,0.0
GRIA.JK,0.0013335627634279731,,0.42,{},,,0.0,0.0,,,0.0
GRPH.JK,-0.04418692096632932,,-16.67,{},,,0.0,0.0,,,0.0
GRPM.JK,-0.005181289066933113,,-2.25,{},,,0.0,0.0,,,0.0
GSMF.JK,0.0005300045877251189,"{'beta': array([0.083]), 'alpha': array([0.])}",0.19,"{'net_income': 18462000000.0, 'roa': 0.004138713017622148, 'op_revenue_v_net_income_margin': 1129935000000.0, 'current_ratio': 0.6677849994406841}",-13.81590747568655,12.808025308025307,4.294182645433865,0.0678171519453099,,1.3553593295295372,0.0
GTBO.JK,0.0026340422616790544,"{'beta': array([-0.052]), 'alpha': array([0.003])}",1.01,"{'op_revenue_v_net_income_margin': 1210956.0, 'current_ratio': 0.25508484522460945}",-100.0,-0.0004843824,-813406.9280799632,0.029830770997805553,,-2.89825401733305,0.0
GTRA.JK,2.8748118675842445e-05,,0.01,{},,,0.0,0.0,,,0.0
GTSI.JK,-0.0006904904759146447,,-0.4,"{'net_income': 13282605.0, 'roa': 0.10449978701723162, 'op_revenue_v_net_income_margin': 22052341.0, 'lt_debt_decreased_percent': 33.012285179654235, 'current_ratio': 0.5644591327713643}",14.87524353930207,0.0008396561666374834,59548.18410996939,0.6900313764270048,,32.86704359685768,0.0
GULA.JK,0.0020100094720015287,,0.67,{},,,0.0,0.0,,,0.0
GWSA.JK,0.0010330403737952155,"{'beta': array([-0.011]), 'alpha': array([0.001])}",0.51,"{'op_revenue_v_net_income_margin': 82623151448.0, 'lt_debt_decreased_percent': 8.22184779712348, 'current_ratio': 0.07622989191677026}",-32.407155992129944,-6.44693675947111,-22.02596446931012,0.0782503672456734,,-0.7278566396511893,0.0
GZCO.JK,0.0016873364889512395,"{'beta': array([-0.027]), 'alpha': array([0.002])}",0.63,"{'op_revenue_v_net_income_margin': 588540000000.0, 'current_ratio': 0.5219350814339694}",-42.451866915947065,-30.269333333333332,-3.336710421989252,0.2614658076810612,,-18.50382830449157,34.57096039603961
HADE.JK,-0.0013217042351060108,"{'beta': array([-0.032]), 'alpha': array([-0.001])}",-0.37,{},,,0.0,0.0,,,0.0
HAIS.JK,-0.00022224218674261634,,-0.09,{},,,0.0,0.0,,,0.0
HAJJ.JK,0.0004747181933238655,,0.15,{},,,0.0,0.0,,,0.0
HALO.JK,-0.0022237453066990456,,-0.66,{},,,0.0,0.0,,,0.0
HATM.JK,0.002335843535652717,,0.9,"{'op_revenue_v_net_income_margin': 139532074.0, 'lt_debt_decreased_percent': 100.0, 'current_ratio': 0.260633558857015}",-100.0,-0.019933153428571427,-14749.29699676076,0.4735504849600344,,-0.04986828903380835,0.0
HBAT.JK,-0.006676176548830963,,-2.39,{},,,0.0,0.0,,,0.0
HDFA.JK,0.0010660741816138901,"{'beta': array([-0.019]), 'alpha': array([0.001])}",0.3,"{'operating_cashflow': 120603058000.0, 'op_revenue_v_net_income_margin': 145057720000.0, 'lt_debt_decreased_percent': 64.85830813014333, 'current_ratio': 0.3440821091686342, 'percent_shares_outstanding': 1.203093078145134}",-54.56939758815994,-15.202157956792975,-6.446453212664417,3.014106383038331,128939944000.0,-19.636387598775922,3.432132653061225
HDIT.JK,-0.001665331156217973,"{'beta': array([-0.15]), 'alpha': array([-0.002])}",-0.55,{},,,0.0,0.0,,,0.0
HDTX.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,"{'op_revenue_v_net_income_margin': 57854828000.0, 'current_ratio': 0.9453664332443319}",-9.896005641478467,,0.0,0.0,,-137.68115642224262,
HEAL.JK,0.0010600929999189522,"{'beta': array([-0.006]), 'alpha': array([0.001])}",0.93,"{'net_income': 473222000000.0, 'roa': 0.07468675476516275, 'op_revenue_v_net_income_margin': 3942820000000.0, 'lt_debt_decreased_percent': 11.999834524328653, 'current_ratio': 0.45548058818608955, 'percent_shares_outstanding': 0.15677369287129053}",-24.756662703479666,32.00386786553927,38.74531682263293,0.861088335888782,,18.157575255276274,3.870967741935484
HELI.JK,0.001779142589657589,"{'beta': array([0.111]), 'alpha': array([0.002])}",0.59,"{'net_income': 6566863676.0, 'roa': 0.019557278070183516, 'op_revenue_v_net_income_margin': 137271574165.0, 'current_ratio': 0.606497515491311, 'percent_shares_outstanding': 1.253536552123358}",126.87936613560215,7.884695843783083,58.5945240188659,0.9299543428811674,,5.005182739566093,0.0
HERO.JK,0.0004208830214402692,"{'beta': array([-0.011]), 'alpha': array([0.])}",0.25,"{'op_revenue_v_net_income_margin': 4773935000000.0, 'lt_debt_decreased_percent': 73.41568837282925, 'current_ratio': 0.6166746272592875}",2.2436342128795395,-290.3225134092161,-2.755556193716131,2.3853559422350283,,-65.4882114943322,0.0
HEXA.JK,0.0008186611159448829,"{'beta': array([-0.084]), 'alpha': array([0.001])}",0.76,"{'net_income': 38436806.0, 'roa': 0.14448699960222552, 'op_revenue_v_net_income_margin': 385994465.0, 'current_ratio': 0.32965557801066603}",60.76330878283996,0.04575810238095238,130577.96737845491,0.5874146090020365,,21.554143640584282,104.75564853556484
HILL.JK,0.0038659232458806898,,1.28,"{'net_income': 86342000000.0, 'roa': 0.06753055385659827, 'op_revenue_v_net_income_margin': 934820000000.0, 'current_ratio': 0.9276945505966859}",-48.52445910108021,29.285350562313464,72.73261064325588,30.141348352702,,136.07236852473483,0.0
HITS.JK,0.001285178393706632,"{'beta': array([0.084]), 'alpha': array([0.001])}",0.35,"{'net_income': 4380147.0, 'roa': 0.019644028248994395, 'op_revenue_v_net_income_margin': 85874768.0, 'lt_debt_decreased_percent': 39.32354439251592, 'current_ratio': 0.694989099455041}",6.198572538288178,0.0006304292878327597,571039.4598537446,1.4275600386342497,,8.452563058201413,8.76388888888889
HKMU.JK,-0.0002502523415586125,"{'beta': array([0.134]), 'alpha': array([-0.])}",-0.15,{},,,0.0,0.0,,,
HMSP.JK,-0.0005309364810248201,"{'beta': array([0.048]), 'alpha': array([-0.001])}",-0.44,"{'net_income': 8581378000000.0, 'roa': 0.17275381119671587, 'op_revenue_v_net_income_margin': 83843832000000.0, 'current_ratio': 0.3912024854838635}",-6.522971519209589,73.77514884987296,11.521494883455782,0.018329823569563156,,28.376234639199883,1638.556082352941
HOKI.JK,0.00042148186355240073,"{'beta': array([-0.101]), 'alpha': array([0.])}",0.22,"{'net_income': 38043800534.0, 'roa': 0.04198887360434488, 'op_revenue_v_net_income_margin': 1135145688352.0, 'current_ratio': 0.2652914679575761}",25.66334865703982,3.931058300199131,44.262889713740925,0.295749518429364,,5.71629575273354,11.063218390804598
HOME.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,{},,,0.0,0.0,,,
HOMI.JK,0.0008163317403286375,,0.3,"{'net_income': 1250018787.0, 'roa': 0.005324771616555679, 'op_revenue_v_net_income_margin': 27589325379.0, 'current_ratio': 0.5126972161658699, 'percent_shares_outstanding': 13.863013714285714}",-54.147559683647074,0.7936626896543415,243.17635503825431,0.18703522560304628,,1.0927984244935207,0.0
HOPE.JK,-0.00043759431072090097,,-0.13,{},,,0.0,0.0,,,0.0
HOTL.JK,4.4563279857394824e-07,"{'beta': array([0.001]), 'alpha': array([-0.])}",0.01,"{'op_revenue_v_net_income_margin': 106546574664.0, 'current_ratio': 0.7531067788984909}",,-13.575639664878345,-3.6830677032004195,2.4228661503887663,,-14.821706729297587,
HRME.JK,-0.0003720440475988537,"{'beta': array([-0.007]), 'alpha': array([-0.])}",-0.23,"{'op_revenue_v_net_income_margin': 74006010298.0, 'lt_debt_decreased_percent': 7.2367933422812865, 'current_ratio': 0.2649103375897551}",-28.65955269380599,-4.470623870461126,-11.184121377413643,0.379450638907801,,-3.8898961672601367,0.0
HRTA.JK,0.0010235044384667,"{'beta': array([0.111]), 'alpha': array([0.001])}",0.56,"{'net_income': 171170690685.0, 'roa': 0.06046967605777136, 'op_revenue_v_net_income_margin': 3967456122569.0, 'current_ratio': 0.5202106520445365}",-20.98698856668176,37.16852012931919,10.492750280158749,2.0874092985985553,,12.64410939840642,7.435897435897436
HRUM.JK,0.002351530890032427,"{'beta': array([-0.006]), 'alpha': array([0.002])}",1.06,"{'net_income': 59004794.0, 'roa': 0.11831668700666051, 'op_revenue_v_net_income_margin': 98814253.0, 'lt_debt_decreased_percent': 98.5394277247966, 'current_ratio': 0.0880397090515435, 'percent_shares_outstanding': 0.585728472035062}",-53.05456851576732,0.004431053304613037,310309.9659325986,0.19106317388075866,,15.951064445104338,95.5069090909091
HUMI.JK,-0.001000951710223193,,-0.18,"{'net_income': 7148409.0, 'roa': 0.03347450073142844, 'op_revenue_v_net_income_margin': 61935144.0, 'lt_debt_decreased_percent': 38.188723367399966, 'current_ratio': 0.5110604558068919}",3.739809491968672,0.0003961105287873274,204488.37916017396,0.4121581597140553,,8.054416027686315,0.0
HYGN.JK,,,,{},,,0.0,0.0,,,0.0
IATA.JK,0.0007580699212426954,"{'beta': array([-0.057]), 'alpha': array([0.001])}",0.29,"{'op_revenue_v_net_income_margin': 30314945.0, 'current_ratio': 0.8071932103113098, 'percent_shares_outstanding': 6.290809561584205}",-69.7891948175985,-0.0002540442630102716,-196816.0957761065,3.1623445426535057,,-53.55578622624251,6.68
IBFN.JK,-0.002885282925944413,"{'beta': array([0.141]), 'alpha': array([-0.003])}",-1.43,{},,,0.0,0.0,,,24.520650000000003
IBOS.JK,0.005500113026339772,,1.93,"{'net_income': 5711027676.0, 'roa': 0.027586413091660333, 'op_revenue_v_net_income_margin': 47598693928.0, 'lt_debt_decreased_percent': 73.14324700644893, 'current_ratio': 0.10829879283574767}",-14.454585351446783,0.710285302306387,1126.307974277798,0.13022020449098728,,3.6381257695757285,0.0
IBST.JK,0.00023131907058131533,"{'beta': array([-0.031]), 'alpha': array([0.])}",0.09,"{'net_income': 67204167744.0, 'roa': 0.006453979554612999, 'op_revenue_v_net_income_margin': 1055072079390.0, 'current_ratio': 0.40440278470026675}",15.080312210534707,49.74770104073317,88.44629817963451,0.474346222277625,,1.0836147968497545,
ICBP.JK,0.0003547335856350984,"{'beta': array([0.022]), 'alpha': array([0.])}",0.35,"{'net_income': 6586907000000.0, 'roa': 0.06358734925002407, 'op_revenue_v_net_income_margin': 40054141000000.0, 'lt_debt_decreased_percent': 24.329623939247007, 'current_ratio': 0.5142497670466242}",-17.890875235259625,564.8228098783483,18.899732470611774,1.5086250677592008,,22.38138589931034,19.80327868852459
ICON.JK,0.0007254460328092768,"{'beta': array([-0.003]), 'alpha': array([0.001])}",0.26,{},,,0.0,0.0,,,0.5
IDEA.JK,-0.0005085967711490736,,-0.17,{},,,0.0,0.0,,,0.0
IDPR.JK,0.00032675058574504795,"{'beta': array([0.001]), 'alpha': array([0.])}",0.14,"{'op_revenue_v_net_income_margin': 1037104332008.0, 'current_ratio': 0.4826924457012549}",-25.23834910147601,-192.0886047470441,-0.760065909127005,0.7186523053023842,,-49.99944797757029,30.82191780821918
IFII.JK,0.0002117327842536693,"{'beta': array([-0.024]), 'alpha': array([0.])}",0.15,"{'net_income': 73585850462.0, 'roa': 0.06850047292896483, 'op_revenue_v_net_income_margin': 608435360052.0, 'lt_debt_decreased_percent': 73.98129495443513, 'current_ratio': 0.06955650554019886}",-4.556555446944128,7.818301366711129,18.674133056784022,0.5447935503982327,,7.362131428382438,3.4246575342465753
IFSH.JK,0.0017769795319141938,"{'beta': array([0.156]), 'alpha': array([0.002])}",0.66,"{'net_income': 31935192392.0, 'roa': 0.027786144140934436, 'op_revenue_v_net_income_margin': 364638289458.0, 'current_ratio': 0.555143207170863}",-56.240624267688766,16.60713731990369,51.18281276456197,0.2502961639874755,,6.057006047248299,0.0
IGAR.JK,0.0007823511834221525,"{'beta': array([0.002]), 'alpha': array([0.001])}",0.64,"{'net_income': 44121849346.0, 'roa': 0.066262612127298, 'op_revenue_v_net_income_margin': 695280446684.0, 'current_ratio': 0.10855235526100422}",-23.781744424762934,45.38332273240356,9.78332949788591,0.0,,10.371143001455128,59.23423423423423
IIKP.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,"{'op_revenue_v_net_income_margin': 57159858233.0, 'current_ratio': 0.07356716407726516}",-14.774146372911808,,0.0,0.0,,-13.06389334704743,
IKAI.JK,2.315098569517113e-05,"{'beta': array([0.001]), 'alpha': array([0.])}",0.05,"{'op_revenue_v_net_income_margin': 163363752000.0, 'current_ratio': 0.34544196543642697}",-50.3018414245595,-5.319253235593578,-9.399815685673119,0.3081891651541984,,-8.505992172990302,0.0
IKAN.JK,-0.0017373893522538563,"{'beta': array([0.082]), 'alpha': array([-0.002])}",-0.63,{},,,0.0,0.0,,,0.0
IKBI.JK,0.0014454159225853731,"{'beta': array([-0.03]), 'alpha': array([0.001])}",0.63,"{'net_income': 2346766.0, 'roa': 0.025583392766780667, 'op_revenue_v_net_income_margin': 198238233.0, 'current_ratio': 0.24369376256989886, 'percent_shares_outstanding': 0.6404494082510254}",33.510998554711904,0.0019172924836601307,253482.45202120705,0.08213738201036981,,3.382676421354401,94.70932098765432
IKPM.JK,0.004984768812141601,,2.09,{},,,0.0,0.0,,,0.0
IMAS.JK,0.001590112474321722,"{'beta': array([-0.009]), 'alpha': array([0.002])}",0.66,"{'op_revenue_v_net_income_margin': 15776320000000.0, 'lt_debt_decreased_percent': 3.3497775788141406, 'current_ratio': 0.7373130036543019, 'percent_shares_outstanding': 22.358537806710068}",-20.571421270253264,-136.66859715581185,-10.28034258958699,3.6278677950360074,,-5.039582715379907,14.81185338078292
